0,0.002,0,0,0,0.797,0.201,0
0,0.002,0,0,0,0.64,0.357,0
0,0.003,0,0,0,0.631,0.366,0
0,0.004,0,0,0,0.602,0.393,0
0,0.003,0.001,0,0,0.399,0.597,0
0,0.003,0,0,0,0.667,0.329,0
0,0.003,0,0,0,0.845,0.152,0
0,0.001,0,0,0,0.977,0.023,0
0,0,0,0,0,0.927,0.073,0
0,0,0,0,0,0.887,0.112,0
0,0,0,0,0,0.947,0.053,0
0,0,0,0,0,0.908,0.091,0
0,0,0,0,0,0.956,0.043,0
0,0,0,0,0,0.958,0.041,0
0,0,0,0,0,0.865,0.134,0
0,0,0,0,0,0.973,0.026,0
0,0,0,0,0,0.931,0.068,0
0,0,0,0,0,0.894,0.106,0
0,0,0,0,0,0.844,0.156,0
0,0,0,0,0,0.915,0.085,0
0,0,0,0,0,0.921,0.079,0
0,0,0,0,0,0.927,0.072,0
0,0,0,0,0,0.926,0.074,0
0,0.001,0,0,0,0.812,0.186,0
0,0.006,0,0,0,0.488,0.506,0
0,0.004,0,0,0,0.582,0.414,0
0,0.029,0,0,0,0.593,0.378,0
0,0.029,0,0,0,0.529,0.442,0
0,0.007,0,0,0,0.655,0.338,0
0,0.005,0,0,0,0.554,0.441,0
0,0,0,0,0,0.967,0.033,0
0,0,0,0,0,0.911,0.089,0
0,0,0,0,0,0.971,0.029,0
0,0,0,0,0,0.88,0.12,0
0,0,0,0,0,0.947,0.052,0
0,0,0,0,0,0.998,0.002,0
0,0,0,0,0,0.973,0.027,0
0,0,0,0,0,0.958,0.042,0
0,0,0,0,0,0.996,0.004,0
0,0,0,0,0,0.998,0.002,0
0,0,0,0,0,0.998,0.002,0
0,0,0,0,0,0.999,0.001,0
0,0,0,0,0,0.998,0.002,0
0,0,0,0,0,0.999,0.001,0
0,0,0,0,0,0.999,0,0
0,0,0,0,0,0.999,0.001,0
0,0,0,0,0,0.997,0.003,0
0,0,0,0,0,0.953,0.046,0
0,0,0,0,0,0.912,0.088,0
0,0,0,0,0,0.922,0.078,0
